Last_Read_Heat_Zone_0,A_C3H4O2I_Avg,A_C2H2O3I_Avg,A_C2H4O3I_Avg,A_C3H2O3I_Avg,A_C3H4O3I_Avg,A_C2H2O4I_Avg,A_C2H4O4I_Avg,A_C4H2O3I_Avg,A_C4H4O3I_Avg,A_C4H6O3I_Avg,A_C3H4O4I_Avg,A_C2H2O5I_Avg,A_C5H4O3I_Avg,A_C4H2O4I_Avg,A_C5H6O3I_Avg,A_C4H4O4I_Avg,A_C4H6O4I_Avg,A_C3H4O5I_Avg,A_C2H3NO5I_Avg,A_C7H6O2I_Avg,A_C6H6O3I_Avg,A_C5H4O4I_Avg,A_C6H8O3I_Avg,A_C4H2O5I_Avg,A_C5H6O4I_Avg,A_C4H4O5I_Avg,A_C5H8O4I_Avg,A_C4H6O5I_Avg,A_C2H3NO6I_Avg,A_C7H6O3I_Avg,A_C6H5NO3I_Avg,A_C7H8O3I_Avg,A_C6H8O4I_Avg,A_C4H3NO5I_Avg,A_C5H5O5I_Avg,A_C5H6O5I_Avg,A_C4H4O6I_Avg,A_C5H8O5I_Avg,A_C3H3NO6I_Avg,A_C7H7NO3I_Avg,A_C7H6O4I_Avg,A_C6H5NO4I_Avg,A_C7H8O4I_Avg,A_C6H6O5I_Avg,A_C7H10O4I_Avg,A_C5H5NO5I_Avg,A_C6H8IO5_Avg,A_C4H3NO6I_Avg,A_C5H7INO5_Avg,A_C5H6O6I_Avg,A_C6H10IO5_Avg,A_C3H3NO7I_Avg,A_C7H7NO4I_Avg,A_C7H8O5I_Avg,A_C6H7NO5I_Avg,A_C7H10O5I_Avg,A_C5H5NO6I_Avg,A_C6H8IO6_Avg,A_C5H8IN2O5_Avg,A_C4H3NO7I_Avg,A_C6H10IO6_Avg,A_C4H5NO7I_Avg,A_C5H8O7I_Avg,A_C7H5NO5I_Avg,A_C7H8O6I_Avg,A_C6H7NO6I_Avg,A_C7H10O6I_Avg,A_C6H9INO6_Avg,A_C5H8IN2O6_Avg,A_C7H12IO6_Avg,A_C5H7NO7I_Avg,A_C5H10IN2O6_Avg,A_C7H6N2O5I_Avg,A_C6H5NO7I_Avg,A_C7H9NO6I_Avg,A_C7H8IO7_Avg,A_C6H7INO7_Avg,A_C7H10IO7_Avg,A_C5H5NO8I_Avg,A_C6H9INO7_Avg,A_C7H7NO7I_Avg,A_C7H9NO7I_Avg,A_C7H11INO7_Avg,A_C7H7NO8I_Avg,A_C7H10IN2O7_Avg,A_C7H9NO8I_Avg,A_C5H10IN2O9_Avg,A_C7H10IN2O8_Avg,A_C7H9NO9I_Avg,A_C6H6N2O10I_Avg,A_C7H8N2O10I_Avg,A_C7H8N2O11I_Avg,A_C6H5N3O12I_Avg,A_C7H7N3O12I_Avg
160.62,5.45E-06,0.000707479,0.000830988,0.000401781,0.000351144,0.001538463,2.20E-05,0,0.000179229,6.40E-05,0.001121944,1.27E-05,9.30E-05,0.003691949,0,0.003954357,0.001081109,0.000522274,2.06E-05,2.66E-05,0.000304737,0.001358025,6.39E-05,0.000517702,0.001543464,0.001759029,0.000614733,0.002848471,3.32E-07,7.76E-05,1.87E-05,0.000442628,0.000887177,4.58E-05,2.99E-05,0.003906098,0.000987994,0.003419286,0.000108555,3.52E-05,0.000593825,2.92E-05,0.001987027,0.005001222,0.000510979,0,0.005510308,0,0.000374477,0.003587901,0.002182066,0,5.02E-05,0.006177142,0.000311911,0.00843587,0,0.004042997,0.004273681,0,0.006058761,0,0.000438724,5.84E-06,0.012373194,0.000269691,0.019644158,0.001080778,0.002885541,0.008602354,0,0.001375379,0.000302812,9.33E-05,0.000161883,0.006427913,0.000359973,0.008752619,0,0.000549706,0.000116968,0.000229869,0.000220558,2.49E-05,0.000719303,0.000157458,0.000620727,0.00051402,7.81E-05,0,5.72E-05,3.17E-05,1.31E-05,0
161.73999,4.52E-06,0.000712901,0.000836594,0.000397671,0.000343695,0.001504758,2.23E-05,1.56E-05,0.000173471,3.93E-05,0.001095703,3.82E-06,9.15E-05,0.003753472,0,0.003885643,0.00105606,0.000511639,1.99E-05,2.77E-05,0.000307286,0.001363201,6.72E-05,0.000504567,0.001516569,0.001715501,0.000589385,0.002770464,5.18E-07,4.55E-05,1.59E-05,0.000475516,0.000871183,4.64E-05,1.77E-05,0.003821851,0.001000649,0.003287877,0.00010997,3.22E-05,0.000578282,3.15E-05,0.001907642,0.004987111,0.000477334,0,0.005380748,0,0.000363963,0.003576901,0.002081864,0,5.02E-05,0.006028139,0.000332533,0.008113141,0,0.004375471,0.003970828,0,0.005894976,0,0.000438475,7.80E-06,0.012121553,0.000315159,0.019141559,0.001045092,0.002990322,0.008152543,0,0.001356776,0.000306348,6.36E-05,0.000157862,0.006196281,0.000345881,0.008612217,0,0.00056687,0.000116609,0.000241906,0.00021573,2.75E-05,0.000707486,0.000155193,0.000622492,0.000506902,7.58E-05,0,6.10E-05,3.25E-05,1.49E-05,0
163.32999,5.69E-06,0.000696006,0.000837012,0.000371764,0.000327556,0.001493437,2.33E-05,0,0.000167842,6.69E-05,0.001058898,5.87E-06,9.05E-05,0.003829758,0,0.003844149,0.001026266,0.000483739,2.14E-05,2.43E-06,0.000302728,0.001387459,5.72E-05,0.000519851,0.001498248,0.001704451,0.000570181,0.002671173,0,5.41E-05,1.90E-05,0.000444679,0.000853316,9.64E-06,2.80E-05,0.003719561,0.000971056,0.003268932,0.000109698,3.24E-05,0.000578541,4.85E-05,0.001898028,0.004887579,0.000480944,0,0.005224797,0,0.000350937,0.003499157,0.002019488,0,4.99E-05,0.006046745,0.000316476,0.00808726,0,0.003985318,0.003902727,0,0.005776343,0,0.000429718,3.08E-05,0.011765068,0.000275115,0.018579651,0.001030068,0.002809461,0.008176763,0,0.001335276,0.000297731,5.84E-05,0.000159578,0.006185362,0.000347185,0.008473893,0,0.00054885,0.000112345,0.000231598,0.00021782,1.16E-05,0.000682345,0.000161534,0.000603825,0.000497191,7.43E-05,0,5.74E-05,3.46E-05,1.52E-05,0
164.59998,4.39E-06,0.000672857,0.000835121,0.000388292,0.000317586,0.00143292,2.43E-05,9.56E-06,0.000163005,4.95E-05,0.001035052,0,9.26E-05,0.00381356,0,0.003742973,0.001003131,0.000454057,2.00E-05,1.35E-05,0.000304993,0.001288681,7.87E-05,0.000522953,0.00147011,0.001748248,0.000560421,0.002602592,0,5.47E-05,2.09E-05,0.000491258,0.000822949,4.85E-05,3.10E-05,0.003618747,0.000932898,0.003130188,0.000102086,3.00E-05,0.000591665,3.11E-05,0.001869935,0.004711452,0.000477187,0,0.005083491,0,0.000346036,0.003382982,0.001934348,0,5.01E-05,0.005790286,0.000286092,0.007966545,0,0.003661838,0.003948543,0,0.005649724,0,0.000413939,2.32E-05,0.011459984,0.000325197,0.018027918,0.000993554,0.002777156,0.007999726,0,0.001314999,0.00029593,7.23E-05,0.00015239,0.005997564,0.000345048,0.008239195,0,0.000541515,0.00010847,0.000214697,0.000207439,2.84E-05,0.000684833,0.00015123,0.000602387,0.000474472,7.61E-05,7.52E-06,5.32E-05,3.80E-05,1.53E-05,0
166.08,4.16E-06,0.000675746,0.000831613,0.000367324,0.000315327,0.001408402,2.03E-05,0,0.000159961,7.56E-05,0.00100011,6.17E-06,9.19E-05,0.003818619,0,0.003640818,0.00095379,0.000437171,2.16E-05,1.17E-05,0.000313213,0.001318304,6.29E-05,0.000480316,0.001418051,0.001697052,0.000542237,0.002477137,0,8.16E-05,1.78E-05,0.000447422,0.000802063,4.89E-05,1.88E-05,0.00355301,0.000937321,0.002977655,9.83E-05,3.20E-05,0.000581017,1.79E-05,0.001846943,0.0046036,0.00045475,0,0.004931651,0,0.000336621,0.00321562,0.001899721,0,5.10E-05,0.005663589,0.000313488,0.007514612,0,0.004063784,0.003665131,0,0.005513943,0,0.000415754,1.90E-05,0.01111019,0.000276442,0.017482847,0.000940597,0.002638717,0.007881539,0,0.001253646,0.000285702,6.34E-05,0.000152768,0.005807779,0.000324869,0.008010618,0,0.000514341,0.000109189,0.000219708,0.00020806,1.57E-05,0.000702242,0.000158523,0.000592515,0.000482502,7.37E-05,0,6.47E-05,2.09E-05,1.31E-05,0
167.44002,4.25E-06,0.000670106,0.000835922,0.000365947,0.000301438,0.001412366,2.20E-05,3.99E-06,0.000155389,7.16E-05,0.000974777,0,8.83E-05,0.003905083,0,0.003568521,0.000935761,0.000437258,1.89E-05,1.81E-05,0.000311699,0.001287564,7.17E-05,0.000500544,0.001406039,0.001665917,0.000553532,0.00244438,5.47E-07,8.50E-05,1.99E-05,0.000463671,0.000820836,1.26E-05,1.25E-05,0.003475116,0.000891059,0.002879097,9.60E-05,3.62E-05,0.000567325,2.52E-05,0.001813441,0.004553352,0.000455399,0,0.004782072,0,0.000327166,0.00315806,0.001850895,0,4.87E-05,0.00553514,0.000309851,0.007339505,0,0.003352343,0.0037063,0,0.005391309,0,0.000403878,7.55E-06,0.010828863,0.000331832,0.017029403,0.000916675,0.002525567,0.007756508,0,0.001230531,0.000288403,7.15E-05,0.000155206,0.00571359,0.000326378,0.007828902,0,0.000522762,0.000102551,0.000214083,0.000202761,2.05E-05,0.000661342,0.000149632,0.000584187,0.000473947,7.17E-05,0,6.00E-05,3.81E-05,1.48E-05,0
168.88,4.31E-06,0.000700835,0.000826763,0.000373814,0.000299354,0.00136998,2.29E-05,6.73E-06,0.000158591,5.41E-05,0.000953756,8.26E-06,9.22E-05,0.003904629,0,0.003552151,0.000906364,0.000436383,2.06E-05,1.29E-05,0.000307804,0.001256063,6.56E-05,0.000504936,0.001368283,0.001656139,0.000515096,0.002340615,0,7.40E-05,1.90E-05,0.000452877,0.000782431,4.07E-05,1.03E-05,0.003401318,0.000909364,0.002849146,9.75E-05,4.04E-05,0.000569043,5.43E-05,0.001805554,0.004392656,0.000432021,0,0.004676446,0,0.00032242,0.003160984,0.001790195,0,5.20E-05,0.00541431,0.00028927,0.007327031,0,0.003781492,0.003516399,0,0.005247426,0,0.000393632,5.29E-06,0.010606977,0.000235402,0.016538503,0.00091321,0.002590618,0.007576982,0,0.001236901,0.000287346,6.30E-05,0.000149248,0.005604363,0.000314803,0.00773726,0,0.000489601,0.000107319,0.00020597,0.000198457,1.47E-05,0.000627287,0.000146033,0.000580829,0.000474674,7.00E-05,0,6.44E-05,4.46E-05,1.27E-05,0
170.22002,5.05E-06,0.000650507,0.000818498,0.000350192,0.000287925,0.001379624,2.08E-05,1.25E-05,0.00015032,8.77E-05,0.000917692,0,9.21E-05,0.003914422,0,0.003393037,0.000880202,0.00041909,1.89E-05,9.99E-06,0.000299987,0.001251978,6.10E-05,0.000449431,0.001360303,0.001617734,0.000521997,0.002290914,0,7.91E-05,1.88E-05,0.000441652,0.000783696,5.04E-05,7.99E-06,0.003313236,0.000862136,0.002771274,9.12E-05,3.41E-05,0.000565518,5.93E-05,0.001750105,0.004312647,0.000421626,0,0.00453056,0,0.000308547,0.003096419,0.001735681,0,4.72E-05,0.005308877,0.000265535,0.00715965,0,0.003506431,0.003531713,0,0.005161167,0,0.000389865,1.39E-05,0.010307793,0.000220301,0.016083792,0.000866087,0.002439304,0.007444731,0,0.001214232,0.000287288,7.39E-05,0.000142484,0.00550427,0.000299623,0.007538741,0,0.00047538,0.000101157,0.000208219,0.00019014,1.17E-05,0.000663488,0.000141146,0.000571222,0.000451104,7.38E-05,0,5.82E-05,3.18E-05,1.43E-05,0
171.58,2.76E-06,0.000628575,0.000822023,0.000342603,0.000284072,0.00130091,2.24E-05,5.46E-06,0.000147486,0.000103801,0.000892607,5.57E-06,9.43E-05,0.003908715,0,0.003339079,0.000842967,0.000413566,1.65E-05,9.03E-06,0.000299496,0.001304681,7.10E-05,0.000457086,0.001324129,0.001645993,0.000507628,0.002185255,0,4.79E-05,1.88E-05,0.000473331,0.000765212,0,3.13E-05,0.003247887,0.000851253,0.002667224,9.30E-05,3.51E-05,0.000549077,4.03E-05,0.001706061,0.004159365,0.000409216,0,0.004405831,0,0.000304289,0.002957951,0.001679434,0,5.02E-05,0.00520969,0.000291782,0.006855832,0,0.003498655,0.003404739,0,0.005042838,0,0.000380423,1.50E-05,0.01003369,0.000262477,0.01567178,0.000890555,0.002446629,0.007128835,0,0.001202243,0.000283598,5.31E-05,0.000140283,0.005316749,0.000292455,0.007393099,0,0.000462808,0.000101726,0.000195818,0.00020366,2.33E-05,0.000658208,0.000138131,0.000557124,0.000468915,7.02E-05,0,6.05E-05,4.34E-05,1.17E-05,0
172.93999,3.57E-06,0.000611797,0.000822168,0.000325783,0.000272598,0.001262506,1.92E-05,2.09E-06,0.000142311,6.80E-05,0.000881871,8.79E-06,9.34E-05,0.003877495,0,0.003187786,0.000833711,0.000381243,1.81E-05,1.26E-05,0.000305129,0.001209729,6.68E-05,0.000413632,0.00131458,0.00160998,0.000485005,0.002113513,4.71E-07,7.66E-05,1.66E-05,0.000434073,0.00072403,4.02E-05,1.39E-05,0.003155513,0.000822351,0.002577919,8.90E-05,3.67E-05,0.000546377,1.65E-05,0.00168068,0.004071313,0.000402403,0,0.004283659,0,0.000294612,0.002865735,0.001612635,0,4.96E-05,0.005051137,0.000265624,0.006754142,0,0.003267937,0.003316854,0,0.004922124,0,0.000372982,2.53E-05,0.009732858,0.000314142,0.015283021,0.000847013,0.002358064,0.006866398,0,0.001151951,0.000279197,6.21E-05,0.000137299,0.005230262,0.000293168,0.0071537,0,0.000459352,9.80E-05,0.000196988,0.000196114,2.21E-05,0.000621827,0.000134788,0.000556063,0.000446354,6.90E-05,0,6.20E-05,3.44E-05,1.23E-05,0
174.26001,4.73E-06,0.000637984,0.000806509,0.000303562,0.000261066,0.001253074,2.01E-05,5.50E-06,0.000141621,7.09E-05,0.00085118,5.07E-06,9.21E-05,0.003909322,0,0.003175041,0.000802476,0.000398779,1.69E-05,9.33E-06,0.000295335,0.001234889,6.87E-05,0.000427317,0.001288919,0.001620395,0.00047378,0.002076818,0,8.51E-05,1.69E-05,0.000424859,0.000733216,3.58E-05,2.72E-05,0.003139078,0.000824528,0.002455653,8.86E-05,2.96E-05,0.000539981,3.29E-05,0.001663536,0.004016891,0.000415212,0,0.004179886,0,0.000285068,0.002893622,0.001581895,0,4.97E-05,0.004930596,0.000248056,0.006288014,0,0.003577597,0.003376307,0,0.004849506,0,0.00035957,1.18E-05,0.009468177,0.00030276,0.014807633,0.000836364,0.002274591,0.006513859,0,0.001126033,0.000273878,5.28E-05,0.000141143,0.005160415,0.000293653,0.007117025,0,0.000474453,9.50E-05,0.000206316,0.000191414,2.37E-05,0.000629998,0.000144838,0.00053346,0.000448222,6.86E-05,0,6.40E-05,3.58E-05,1.27E-05,0
175.52,4.82E-06,0.000617469,0.000817809,0.000305982,0.000255333,0.001221922,2.06E-05,0,0.000136712,4.52E-05,0.000835453,0,8.93E-05,0.003997754,0,0.003120747,0.000766611,0.000382821,1.58E-05,0,0.000293765,0.001262175,4.88E-05,0.000419705,0.001240248,0.001589165,0.000455016,0.002053606,1.15E-06,8.01E-05,2.16E-05,0.000446404,0.000704805,2.57E-05,2.22E-05,0.003118778,0.000810765,0.002475564,8.34E-05,3.73E-05,0.000534081,7.41E-05,0.00161868,0.003928327,0.000375903,0,0.004067177,0,0.000280855,0.00289289,0.001521382,0,4.96E-05,0.004918283,0.000248846,0.006384561,0,0.0036717,0.003166217,0,0.004743668,0,0.000348525,1.06E-05,0.009276788,0.000269787,0.014475745,0.000825471,0.002337979,0.006564521,0,0.001145122,0.000270201,6.76E-05,0.000138746,0.005103201,0.000276937,0.007007645,0,0.000480319,9.61E-05,0.000197122,0.000180429,2.02E-05,0.000590566,0.000131883,0.000535246,0.000434696,6.62E-05,1.71E-05,6.42E-05,3.88E-05,1.15E-05,0
176.82001,4.54E-06,0.000631848,0.000811097,0.000289324,0.000251445,0.001222123,1.70E-05,0,0.000134499,6.52E-05,0.000817273,0,9.30E-05,0.004099987,0,0.003100761,0.000741988,0.000359349,1.66E-05,9.83E-06,0.000293059,0.001224546,5.34E-05,0.000402165,0.001239348,0.001593833,0.000455512,0.001984035,0,9.34E-05,1.46E-05,0.000446437,0.000685,1.61E-05,3.13E-05,0.003076666,0.000806454,0.002450734,8.44E-05,3.67E-05,0.00051976,6.09E-05,0.001579695,0.003901135,0.000367881,0,0.003957973,0,0.000275321,0.002788586,0.001465931,0,4.98E-05,0.004879347,0.000231454,0.006212858,0,0.003489797,0.003139935,0,0.004662836,0,0.000346071,2.27E-05,0.00897829,0.000222241,0.014060595,0.000818828,0.002267733,0.006731022,0,0.001112583,0.000270134,3.53E-05,0.000137901,0.005012068,0.000269437,0.006923191,0,0.000441856,9.24E-05,0.000204728,0.000185901,1.83E-05,0.000628086,0.000135296,0.000523705,0.000452001,6.79E-05,0,5.69E-05,3.94E-05,1.22E-05,0
178.10001,3.47E-06,0.000613274,0.000812364,0.000295236,0.000244309,0.00117508,1.84E-05,0,0.000131686,8.51E-05,0.000796142,6.02E-06,9.54E-05,0.004029791,0,0.002959386,0.000717474,0.000338874,1.52E-05,2.26E-05,0.000293813,0.001219518,5.81E-05,0.000400364,0.001204456,0.001574561,0.000442344,0.001951501,0,7.53E-05,2.04E-05,0.000444819,0.000654134,0,2.53E-05,0.002925818,0.000801286,0.002277776,8.17E-05,3.91E-05,0.000526589,5.61E-05,0.00154036,0.003775974,0.000340607,0,0.003878025,0,0.000270283,0.002771842,0.00141514,0,4.78E-05,0.004734176,0.000245609,0.005993531,0,0.003394564,0.002857058,0,0.004568688,0,0.000343835,2.50E-05,0.008794772,0.000179956,0.013764657,0.000788629,0.002283643,0.006410561,0,0.001117169,0.000268387,6.36E-05,0.000131785,0.004920462,0.000271658,0.006701594,0,0.00046264,9.35E-05,0.000188439,0.000185359,2.56E-05,0.00056583,0.000138859,0.000515705,0.000417773,6.45E-05,0,5.74E-05,4.80E-05,1.27E-05,0
179.40001,2.53E-06,0.00058264,0.000811434,0.000278734,0.00023529,0.001176002,1.63E-05,0,0.000132993,7.19E-05,0.000778297,2.59E-06,9.96E-05,0.004010469,0,0.00289384,0.000700043,0.000333855,1.64E-05,1.55E-05,0.000288616,0.001178433,5.53E-05,0.000353969,0.001169917,0.001533741,0.000429548,0.001828689,4.17E-08,6.78E-05,1.85E-05,0.000450297,0.000652761,4.53E-05,1.70E-05,0.002852761,0.000793746,0.002221859,8.12E-05,3.58E-05,0.00052403,2.09E-05,0.001533345,0.003708106,0.000349359,0,0.003764835,0,0.000267986,0.002644137,0.001358642,0,4.91E-05,0.004627767,0.000242776,0.005911857,0,0.00292671,0.002867675,0,0.004475483,0,0.000343892,3.24E-05,0.008574088,0.000284703,0.013410693,0.000767109,0.002273421,0.006264889,0,0.001080242,0.000267447,5.95E-05,0.000128911,0.00474843,0.000266978,0.006606411,0,0.000452632,8.80E-05,0.000173691,0.000172013,5.14E-07,0.000547216,0.000126284,0.000509128,0.000402486,6.41E-05,0,6.55E-05,4.90E-05,1.30E-05,0
180.48,3.76E-06,0.000613233,0.000821682,0.000273316,0.000231517,0.00114916,1.77E-05,0,0.000132123,5.86E-05,0.000757722,1.33E-06,9.33E-05,0.004071133,0,0.002846841,0.000678991,0.000352653,1.63E-05,9.13E-06,0.000293748,0.001173413,5.12E-05,0.00036446,0.001144615,0.001554941,0.000418489,0.001828832,1.19E-07,8.39E-05,1.77E-05,0.000469714,0.000655321,3.25E-05,1.32E-05,0.002773139,0.000751481,0.002291753,7.73E-05,3.66E-05,0.000517521,5.81E-05,0.001506371,0.00364219,0.000330154,0,0.003675062,0,0.000250405,0.00261539,0.001364332,0,4.73E-05,0.004532075,0.000253961,0.00588795,0,0.003047332,0.002797221,0,0.004423554,0,0.00034276,2.56E-05,0.00838896,0.00018327,0.013068869,0.000754042,0.002215449,0.006074038,0,0.001070185,0.000269738,4.47E-05,0.000121693,0.004741196,0.000260542,0.006484941,0,0.000425266,9.23E-05,0.000186058,0.000176489,1.83E-05,0.000615442,0.000133504,0.00050907,0.000409858,6.65E-05,0,6.03E-05,5.17E-05,1.27E-05,0
183.22002,5.95E-06,0.000556536,0.000821433,0.000249745,0.000219538,0.001102393,1.84E-05,0,0.000127151,7.61E-05,0.000734543,0,9.71E-05,0.004036236,0,0.002688454,0.000645455,0.000313197,1.49E-05,1.44E-05,0.000286926,0.001102743,6.88E-05,0.000323114,0.001122609,0.001489223,0.00039745,0.001690816,0,7.85E-05,2.22E-05,0.000436516,0.00063156,3.40E-05,1.03E-05,0.002642198,0.00074419,0.002084655,7.12E-05,3.05E-05,0.00050975,1.91E-05,0.001464398,0.003402285,0.000316914,0,0.003499647,0,0.000244994,0.002458299,0.001283939,0,4.99E-05,0.004329174,0.000206274,0.005560321,0,0.002764639,0.002743488,0,0.004282868,0,0.000328633,1.31E-05,0.00796773,0.000193825,0.012460083,0.00069552,0.002101512,0.005976198,0,0.001024228,0.000258098,4.31E-05,0.000124121,0.004482419,0.000259733,0.006214187,0,0.000414433,8.50E-05,0.000170836,0.000181512,1.70E-05,0.000574778,0.000123284,0.000488133,0.000391724,6.36E-05,0,6.42E-05,3.09E-05,1.29E-05,0
184.58,4.78E-06,0.000570281,0.000815219,0.000227648,0.000214466,0.001092342,1.42E-05,0,0.000125063,6.11E-05,0.000712647,1.81E-05,9.58E-05,0.004024931,0,0.002603354,0.000632669,0.00031084,1.46E-05,1.33E-05,0.000290473,0.001093381,6.29E-05,0.000286471,0.001102463,0.001458344,0.00038752,0.001638133,0,8.86E-05,1.91E-05,0.000432099,0.000625623,4.79E-05,1.76E-05,0.002603084,0.000721068,0.001956489,7.19E-05,2.86E-05,0.000496634,3.94E-05,0.001425973,0.003319605,0.000302352,0,0.003420615,0,0.000243991,0.00239532,0.001234237,0,4.82E-05,0.004162334,0.000220491,0.005254451,0,0.002883016,0.002639598,0,0.004183373,0,0.000327263,3.62E-06,0.007781616,0.000129912,0.012189375,0.000683923,0.002056088,0.005719441,0,0.000998416,0.000260844,3.96E-05,0.000126544,0.004346862,0.000247755,0.006033856,0,0.00039347,7.99E-05,0.000167316,0.000160531,1.34E-05,0.000517061,0.000123925,0.000481144,0.00038278,6.31E-05,0,6.64E-05,6.12E-05,1.34E-05,0
185.81999,4.67E-06,0.00056941,0.000818433,0.000214452,0.000204845,0.001091819,1.70E-05,0,0.000123432,6.52E-05,0.000698016,2.81E-06,9.58E-05,0.003971691,0,0.002447646,0.00061011,0.000314851,1.39E-05,2.90E-05,0.000282539,0.001090298,4.93E-05,0.000330536,0.001071397,0.00143654,0.00037582,0.001555912,4.07E-08,8.14E-05,1.97E-05,0.00039955,0.000607432,1.75E-05,2.57E-05,0.002541796,0.000728722,0.001843418,7.42E-05,2.50E-05,0.000496542,3.31E-05,0.001395538,0.003176227,0.000308225,0,0.003324606,0,0.000236557,0.002370645,0.001186598,0,4.59E-05,0.004070099,0.000196679,0.005069603,0,0.002972812,0.002562156,0,0.004109794,0,0.000315266,1.67E-05,0.007598625,0.000235009,0.011893217,0.000747234,0.002061229,0.005483713,0,0.000960889,0.000259054,3.40E-05,0.000123311,0.004230335,0.000247148,0.005919274,0,0.000413509,8.28E-05,0.000163733,0.000166279,1.66E-05,0.000581972,0.000117599,0.000476717,0.000367504,6.17E-05,0,6.68E-05,4.90E-05,1.16E-05,0
186.85999,2.96E-06,0.00053366,0.000801823,0.000199447,0.000202958,0.000958609,1.34E-05,0,0.000117542,2.74E-05,0.000674276,9.41E-06,9.78E-05,0.003903673,0,0.0023807,0.000573078,0.000288829,1.45E-05,6.41E-06,0.00027687,0.001003583,5.03E-05,0.00029721,0.001039885,0.001384066,0.000369305,0.001517004,0,7.90E-05,1.32E-05,0.000395163,0.00057526,0,2.07E-05,0.002441039,0.000723968,0.001793989,6.88E-05,2.99E-05,0.000479459,2.48E-05,0.001344249,0.003065154,0.000281144,0,0.003229318,0,0.000225863,0.002300302,0.001168742,0,4.78E-05,0.003841455,0.000213722,0.004781498,0,0.002933802,0.002526909,0,0.004031975,0,0.000310826,1.04E-05,0.007357604,0.000191016,0.011559417,0.000713796,0.00200353,0.005231781,0,0.000955139,0.000250093,3.97E-05,0.000124003,0.004033555,0.000237981,0.005696243,0,0.000390907,7.81E-05,0.000160383,0.000166262,5.44E-06,0.000533073,0.000109447,0.000464203,0.000362121,6.07E-05,0,6.06E-05,4.80E-05,1.39E-05,0
188.27,5.45E-06,0.00050666,0.000779911,0.000199151,0.000194221,0.000935121,1.43E-05,0,0.000112315,5.81E-05,0.000657926,1.22E-05,9.45E-05,0.003844138,0,0.002276904,0.0005475,0.000278773,1.34E-05,5.10E-06,0.000262788,0.000978809,4.77E-05,0.000304742,0.000999395,0.001325921,0.00033418,0.001426976,3.13E-07,8.77E-05,1.61E-05,0.000361651,0.00056311,3.72E-05,0,0.002311362,0.00068238,0.00168109,6.64E-05,3.39E-05,0.000464318,2.66E-05,0.001294379,0.002941939,0.000288182,0,0.003108324,0,0.000222581,0.002152355,0.001158491,0,4.75E-05,0.003707093,0.000197088,0.004657913,0,0.002744971,0.002481448,0,0.003952782,0,0.000309661,2.61E-05,0.007086895,0.000183373,0.011240776,0.000726577,0.001972755,0.005071434,0,0.00092042,0.000239764,3.82E-05,0.000113206,0.00394694,0.000232536,0.005543017,0,0.000389673,7.88E-05,0.000154343,0.000163675,1.55E-05,0.000544362,0.000112875,0.000449901,0.000341511,5.62E-05,3.06E-06,6.14E-05,2.96E-05,1.27E-05,0
189.25,3.72E-06,0.000486671,0.000747081,0.000184376,0.000184807,0.000864948,1.54E-05,0,0.000110252,6.13E-05,0.00063197,0,9.41E-05,0.003849319,0,0.00220958,0.000519528,0.000272768,1.25E-05,6.88E-06,0.000261244,0.000947862,6.48E-05,0.000264132,0.000974594,0.001204698,0.000328459,0.001397106,0,4.15E-05,1.37E-05,0.000369763,0.000555108,2.11E-05,2.02E-05,0.002255597,0.000685698,0.001721686,6.24E-05,3.20E-05,0.000449038,1.40E-05,0.001237292,0.002794504,0.000272538,0.000134259,0.002990291,0,0.00021305,0.002028026,0.001118914,0,4.66E-05,0.003655103,0.00020049,0.004651469,0,0.002399345,0.002410244,0,0.003878533,0,0.000298122,2.49E-05,0.006856673,0.000185161,0.010909257,0.000651395,0.001916228,0.00526967,0,0.000915602,0.000233666,3.96E-05,0.000111386,0.00387411,0.000224869,0.005446956,0,0.000359468,7.92E-05,0.000152236,0.000156612,1.21E-05,0.000557759,0.000108345,0.000428385,0.00032386,5.83E-05,0,5.75E-05,2.00E-05,1.21E-05,0
190.09001,6.00E-06,0.000467753,0.000727674,0.00017764,0.000173277,0.00083991,1.73E-05,0,0.000103151,6.82E-05,0.000614063,5.76E-06,8.86E-05,0.003828074,0,0.002069261,0.000503571,0.000249901,1.27E-05,1.29E-05,0.000238743,0.000927284,4.89E-05,0.000304734,0.000915643,0.001219732,0.000321546,0.001323181,4.28E-08,6.08E-05,2.02E-05,0.000363863,0.000539094,2.52E-05,1.64E-05,0.002146451,0.000668137,0.001573247,6.21E-05,3.38E-05,0.000425563,0,0.001164203,0.00269388,0.000266778,0.000132803,0.002871369,0,0.000203483,0.002088859,0.001072342,0,4.35E-05,0.003491191,0.000181504,0.00454173,0,0.002488026,0.002354191,0,0.003814063,0,0.000301058,3.06E-05,0.006585927,0.000178488,0.01060442,0.000654767,0.001826667,0.005028717,0,0.000893474,0.000231473,3.56E-05,0.000110492,0.003776996,0.000219017,0.005369396,0,0.000371646,7.73E-05,0.000144587,0.000159469,3.73E-05,0.000499184,0.000110386,0.000421912,0.000323484,5.67E-05,0,6.07E-05,2.47E-05,1.06E-05,0
